# video_id: V9eI-t3TApE
# language: Chinese (Simplified) (zh-Hans)
# generated: False
# selection: medium - first manual track without an initial translation marker

[01:42:17.066] 做到这些限制条件它都
[01:42:19.000] 变成很伪的限制条件
[01:42:20.600] 那你这个结构不就白做了吗
[01:42:22.366] 对所以我们没有对最开始的
[01:42:24.399] 模型结构给强加更多的目标
[01:42:26.800] 我认为加更多目标是不合理的
[01:42:28.566] Flash帮你验证了是吗
[01:42:31.633] Flash帮我们验证了我们
[01:42:33.166] 整个Infra数据是没有问题的
[01:42:35.399] 但是我们并没有
[01:42:36.600] 说先训Flash再训Pro
[01:42:37.833] 是两个一块训的
[01:42:39.766] 但Flash是一个相对小的工作
[01:42:42.433] 比较早期
[01:42:43.800] 也不早期
[01:42:45.600] 我们训了就发了
[01:42:47.366] 所以你们看到的时候
[01:42:49.066] 也就是我们
[01:42:51.300] 嗯对
[01:42:52.000] 没有规划很早
[01:42:53.000] 我们基本上大部分的模型的
[01:42:54.233] 训练都是在下半年进行的
[01:42:56.800] 去年的下半年
[01:42:58.633] 从Flash到Pro
[01:43:01.166] 你对Pro的预期是什么样的
[01:43:04.066] 当然它是同一时间
[01:43:05.633] 对
[01:43:06.133] 就是两个模型同步训练
[01:43:07.399] 我们相信这一代的架构是没问题的
[01:43:10.366] 只是我们在训Pro的中途的
[01:43:12.233] 过程中去解决了非常多的
[01:43:15.399] 比如说训练数值的不稳定性
[01:43:18.699] 这个是训跟1T参数量级的模型
[01:43:21.600] 通常会遇到的很struggle（挑战）的问题
[01:43:23.899] 对你老训着训着loss back（训崩了）
[01:43:26.166] 老训着训着OK
[01:43:27.766] 某个激活值很大
[01:43:29.466] 然后那你要考虑怎么去
[01:43:32.000] 或者说某些expert（专家）
[01:43:35.800] 的分布变得很极端
[01:43:37.833] 然后像天花板一样
[01:43:40.000] 一会一批token打过去
[01:43:41.366] 一会又有一批token
[01:43:43.066] 又打到另外一个expert上
[01:43:44.399] 就很危险
[01:43:45.366] 这些信号很危险
[01:43:46.233] 会导致训练出现比如说loss
[01:43:49.300] 典型的会出现很多spike（跳变）
[01:43:51.000] 会典型的很会很不均衡
[01:43:52.866] expert的复杂会很不均衡
[01:43:54.633] 就你在训更大模型上
[01:43:56.833] 就会花很多时间去
[01:43:57.766] 解决这样的一个问题
[01:43:58.866] 所以看起来是同步训练
[01:44:00.000] 但Pro训练进度就会比Flash慢一点
[01:44:02.666] 因为就是你要解决中途这些
[01:44:06.566] 让你训练不稳定性的要素
[01:44:09.233] 数值不稳定只是一个表象而已
[01:44:12.033] 然后这些要素就会非常锻炼
[01:44:14.000] 一个团队的Infra和算法中
[01:44:17.766] 联合debug的能力
[01:44:19.800] 甚至有时候你怀疑到
[01:44:22.066] 是不是哪个卡有问题
[01:44:24.266] 就是最后如果发现所有的卡都
[01:44:28.466] 排查了没有问题
[01:44:29.233] 你会怀疑是不是今天
[01:44:30.666] 的太阳黑子的报复
[01:44:32.766] 就你会知道怀疑到
[01:44:33.866] 一些很玄学的问题上
[01:44:35.800] 你要从很表层
[01:44:37.433] 查到很底层的因素
[01:44:39.300] 你刚才也提到1T的模型可能
[01:44:41.066] 是未来竞争的一个入场券
[01:44:44.233] 是这样吗
[01:44:45.366] 是Agent你要做到接近Claude Opus 4.6的
[01:44:51.033] 水平的这样一个入场券
[01:44:52.966] 你当时立项的时候还没有这个模型
[01:44:54.533] 对吧为什么你当时就已经
[01:44:56.633] 觉得一定要是1T的
[01:44:58.666] 嗯
[01:45:00.333] 因为首先我训过DeepSeek V3这么大小
[01:45:03.433] 600多700B的模型
[01:45:04.933] 你不会再想去训一个同样的模型
[01:45:06.833] 对就肯定还是继续往下一步scaling嘛
[01:45:10.333] 所以1T是一个在我们
[01:45:12.733] 当时已有的卡
[01:45:14.733] 已有的卡的数量情况下的一个比较
[01:45:17.733] 极限的一个区间
[01:45:20.033] 是多少卡
[01:45:21.433] 几千卡反正
[01:45:22.633] 训这个模型是几千卡
[01:45:24.466] 但实际上我们要投入
[01:45:25.933] 大量的卡去做研究
[01:45:28.300] 所以其实实际上的研究的
[01:45:30.466] 卡会是实际训练卡的几倍
[01:45:33.033] 训练比如说MiMo V2 Pro和Flash
[01:45:36.000] 其实各自训练可能几千卡就够了
[01:45:38.699] 但实际上你去投入做模型
[01:45:41.633] 研究的卡会是这个卡的很多倍
[01:45:44.399] 我觉得3到5倍是一个更好的区间
[01:45:47.399] 就是
[01:45:48.500] 不管是你前期的结构的研究
[01:45:51.199] 然后中后期的Post Train
[01:45:53.300] 很多算法上研究
[01:45:55.100] 所以不是说我们拥有
[01:45:57.266] 几千张卡就足以去做这个事情
[01:45:59.733] 而是说
[01:46:01.633] 至少我觉得在卡的资源和储备上
[01:46:05.033] 目前来看
[01:46:07.033] 尤其在Agent的范式下
[01:46:09.066] 其实卡的数量反而变成
[01:46:11.500] 一个非常重要的一个瓶颈
[01:46:13.066] 因为idea的
[01:46:15.766] 诞生和这个动手
[01:46:19.133] 你把它代码写出来
[01:46:20.933] 太快了 然后你现在卡在什么呢
[01:46:23.300] 卡在卡上
[01:46:24.100] 因为
[01:46:25.699] 那个GPU它的效率就在那
[01:46:28.800] 你要为了去
[01:46:29.699] 验证这个idea你去跑实验
[01:46:32.066] 然后你要并行的起很多实验
[01:46:34.000] 所以就卡在卡的瓶颈上
[01:46:35.466] 所以现在卡反而变成一个
[01:46:37.300] 更关键的一个制约项
[01:46:40.600] 当然还这只是for训练
[01:46:42.666] 那for推理的话卡更是一个更关键因素
[01:46:45.866] 就推理卡的需求量
[01:46:48.233] 远比训练会更高很多
[01:46:51.300] 训练推理和实验
[01:46:54.300] 这个最好是几比几
[01:46:56.633] 嗯
[01:46:57.866] 推理看用户数
[01:47:00.466] 或者说是看高价值
[01:47:03.500] 场景消耗的token数
[01:47:04.866] 所以这个很多场景因人而异
[01:47:07.300] 对
[01:47:08.100] 所以就把推理
[01:47:09.566] 拆开看
[01:47:10.633] 那我如果说我们这样子来说
[01:47:14.300] 就是for研究 for Pre Train和for Post Train
[01:47:18.600] 对
[01:47:19.433] 我自己觉得一个非常合理的卡的
[01:47:21.500] 一个比例是可能3:1:1
[01:47:25.899] 对
[01:47:26.500] 就Pre Train和Post Train应该比例是
[01:47:28.433] 投入的算力是相当的
[01:47:29.899] 然后研究的比例应该至少是你
[01:47:31.866] 正式起训练的卡总量的还要多一点
[01:47:35.199] 就你要额外留更多的卡来去做研究
[01:47:39.066] 过去的预训练和后训练的比例是多少
[01:47:43.500] 嗯
[01:47:43.833] 至少在Chat时代应该是一个非常夸张的
[01:47:46.633] 比如说3:5:1
[01:47:49.399] 预训练跟后训练一个比例
[01:47:51.166] 嗯
[01:47:51.466] 这是今年可能会
[01:47:53.699] 发生的一个很大的变化
[01:47:54.833] 应该有很多团队都是1:1了
[01:47:57.300] 嗯
[01:47:57.600] 顶尖的团队应该都是1:1了
[01:47:59.699] 嗯
[01:48:00.800] 训练一个1T的模型
[01:48:02.899] 挑战是什么
[01:48:04.199] 我觉得全方位的挑战吧
[01:48:05.800] 基本上是全方位的挑战
[01:48:10.433] 数据上其实反而不是非常
[01:48:14.033] 大的一个挑战的原因是
[01:48:17.500] 更大模型貌似对于更脏
[01:48:20.566] 的数据的容忍程度更高
[01:48:22.566] 但是呢
[01:48:24.066] 但是我不确定
[01:48:25.966] 我不确定
[01:48:26.966] 因为我们是同一批数据训的
[01:48:28.266] 所以我不确定
[01:48:29.666] 我只是说貌似
[01:48:33.600] 然后应该更主要挑战是你在遇到
[01:48:38.033] 在训练的历程当中
[01:48:40.333] 遇到问题的时候
[01:48:41.699] 你怎么去
[01:48:44.699] 我觉得第一步是你要发现问题
[01:48:47.233] 就比如说很多团队会把
[01:48:50.033] loss spike当做一个很正常的事情
[01:48:52.266] 但是我们可能会尽量
[01:48:53.800] 的让它没有loss spike
[01:48:56.833] 我们认为有loss spike肯定
[01:48:58.433] 会导致某一步的更新
[01:49:01.966] 特别的不稳定
[01:49:02.866] 某些数值就异常值很大
[01:49:06.100] 就直接把某些参数
[01:49:07.466] 或说某些expert给它
[01:49:09.933] 给它打死
[01:49:11.000] 就是打死
[01:49:11.600] 就是参数更新过后
[01:49:12.800] 后面再也不会有
[01:49:14.399] 再也不会有token送到expert上
[01:49:16.600] 所以那你中间就有需要
[01:49:18.933] 很严密的监控的系统
[01:49:21.066] 就是你要去洞察这个模型参数
[01:49:23.133] 内部到底发生了什么样的变化
[01:49:25.633] 你需要一套这样的一个监控系统
[01:49:27.866] 比如说你至少要去
[01:49:28.699] 看看expert的复杂怎么样
[01:49:30.300] 去看看每一层参数的
[01:49:31.866] 输入和输出是怎么样
[01:49:33.833] 它激活值有没有变得很异常
[01:49:36.600] 这些东西是loss spike发生
[01:49:39.466] 过后你应该去看的事情
[01:49:41.033] 但是可能不是所有的
[01:49:42.666] 团队都会去看这么细
[01:49:43.933] 这是我说的第一步要发现问题
[01:49:46.466] 可能好多人就不把它当做一个问题吧
[01:49:49.233] 然后发现问题过后你再去想OK
[01:49:52.266] 它到底是什么样的原因
[01:49:55.000] 引导这样的问题的
[01:49:56.633] 比如说有可能是稀疏比太高了
[01:50:01.399] 导致比如说Full层输出跟
[01:50:04.266] Sliding Window层的输出是
[01:50:06.466] 至少数值上的差异是非常大的
[01:50:09.699] 那么这数值上的很大的差异
[01:50:12.333] 就会导致一些数值不稳定
[01:50:14.133] 有可能是结构的原因
[01:50:15.833] 有可能是结构的原因
[01:50:17.066] 也有可能纯粹就是Infra bug
[01:50:20.300] 比如说你通信的某个算子写错了
[01:50:23.633] 我们最后发现有
[01:50:25.366] 甚至有可能就是某个norm上
[01:50:29.100] 反正有点问题你可能
[01:50:31.300] 可能最后实在无奈的一个解决方式是
[01:50:33.466] 你发现这一层的数值太大
[01:50:34.833] 你就给它
[01:50:35.433] 要么就给它clip掉
[01:50:36.533] 要么就给通过norm给它压下去
[01:50:39.033] 就是它有非常多解决方案
[01:50:40.266] 比如说通过norm压下去
[01:50:41.366] 它肯定是
[01:50:42.166] 我认为肯定是会对模型效果有损的
[01:50:44.500] clip掉是一种方式
[01:50:45.800] 比如说我们也会
[01:50:47.266] 借鉴Kimi那QK-Clip的方式
[01:50:49.366] 当QK的某些logits非常大的时候
[01:50:51.933] 它实在影响模型的训练稳定的
[01:50:54.199] 你没办法
[01:50:55.000] 只能把它clip掉
[01:50:56.300] 这样至少能让训练更好进行下去
[01:50:58.866] 进行到一个稳态的时候
[01:50:59.933] 你再给它放开
[01:51:02.000] 对
[01:51:02.600] 类似就有太多的这种临时的
[01:51:04.833] 你要去发现问题
[01:51:06.566] 解决问题
[01:51:07.266] 甚至去倒推很多
[01:51:09.433] 可能会产生导致这个问题的
[01:51:11.566] 一个分析的一个路径
[01:51:14.566] 这些路径其实是非常
[01:51:16.233] 考验一个团队的跨团队
[01:51:18.800] 其实如果是在一个很大的公司
[01:51:20.866] 它就是跨团队协作
[01:51:22.266] 然后但这个协作效率是极低的
[01:51:24.800] 然后如果是在一个很小的团队
[01:51:27.000] 一个创意性的团队
[01:51:28.466] 那么它就是考验这个环节上
[01:51:30.699] 的关键几个人的配合程度
[01:51:32.600] 那么它就会更高效一些
[01:51:34.800] 以及如果这个
[01:51:36.100] 环境上的每个人都足够的
[01:51:38.500] 追求极致
[01:51:41.133] 就是追求极致
[01:51:42.033] 它就不能容忍你这突然这么干
[01:51:45.233] 那我们就必须停下实验来找问题
[01:51:48.500] 你们属于哪一边
[01:51:50.166] 我们肯定是属于
[01:51:51.300] 小团队非常极致的类型
[01:51:53.100] 所以就会导致
[01:51:55.533] 这样训练周期会被拉长
[01:51:57.133] 预训练周期它肯定
[01:51:58.366] 不会一两个月就把它训完
[01:52:00.500] 那么训练周期拉长的情况下
[01:52:03.866] 如果说有一个非常明确的一个deadline
[01:52:06.466] 目标什么的
[01:52:07.333] 那你肯定就承受不了这样的
[01:52:10.000] 因为比如说大几千卡
[01:52:11.633] 你停一天肯定就是一两百万
[01:52:13.366] 两三百万的事
[01:52:14.300] 对那么你怎么去承担这样的一个损失
[01:52:16.866] 如果是在一个目标驱动的一个团队
[01:52:19.899] 可能会觉得
[01:52:21.933] 停个两三周去排一个问题
[01:52:25.300] 这个问题还不知道是不是个问题
[01:52:27.699] 会不会对模型最终训练产生影响
[01:52:31.266] 可能是一个不太能接受的事情
[01:52:32.933] 但是在我们这
[01:52:33.933] 我们认为它就是一个问题
[01:52:35.133] 我们就应该去解决它
[01:52:36.100] 因为我们没有那么清晰的一个说
[01:52:38.899] 我要发布的一个目标
[01:52:40.366] 你们没有deadline
[01:52:41.100] 我们没有deadline
[01:52:42.066] 就我们觉得模型训好了
[01:52:43.133] 我们再发
[01:52:44.133] 对
[01:52:44.733] 没有公司来的压力吗
[01:52:46.300] 没有
[01:52:46.699] 因为你们确实不是一个创业公司对吧
[01:52:48.500] 不是个创业团队
[01:52:49.933] 但实际上它就是个创业团队
[01:52:51.533] 我觉得包括MiMo还有MiClaw
[01:52:55.166] 其实都是以创业的方式在运作的
[01:52:57.533] 所以它才能做成
[01:52:59.100] 训一个1T的模型对你的管理难度
[01:53:01.300] 是不是指数型的上升
[01:53:03.766] 不
[01:53:05.066] 没有 管理团队的难度是一样的
[01:53:07.100] 嗯
[01:53:08.133] 应该说
[01:53:08.733] 不太存在管理
[01:53:10.066] 因为大家一块去解决问题就好了
[01:53:13.066] 对就是你不需要去管理这几个人
[01:53:15.399] 就我们一起来解决这个问题
[01:53:17.466] 然后每个人都有自己
[01:53:18.266] 不同解决问题的思路
[01:53:19.733] 然后一起来解决问题
[01:53:21.266] 反而是这种解决问题
[01:53:22.699] 的这种以身示范的能力是
[01:53:24.466] 一个非常好的文化和导向
[01:53:26.733] 训1T模型是多大团队
[01:53:29.033] 很小
[01:53:29.333] 我只说训练这个事本身
[01:53:31.399] 但你做数据还需要
[01:53:33.266] 那么几个人
[01:53:34.399] 也是几个人
[01:53:35.266] 对几个人
[01:53:36.600] 还需要什么吗
[01:53:37.899] 可能还还需要一个
[01:53:39.166] 非常好的基建的团队
[01:53:40.666] 就是你可以理解为
[01:53:42.666] 把卡给集群给搭起来
[01:53:46.300] 这个
[01:53:46.766] 这是Infra团队吗
[01:53:47.866] 这不是Infra团队
[01:53:48.966] 这就是基础设施团队
[01:53:50.633] 这个团队可能需要有那么一点
[01:53:53.433] 需要有经验的人
[01:53:55.100] 因为没有经验它老
[01:53:57.066] 出一些低级的问题
[01:53:59.533] 吃一些基础的运维设施的经验
[01:54:02.066] 那你们的诀窍是啥呀
[01:54:05.866] 本质上我也没有觉得它是需要
[01:54:07.333] 一个非常大的团队协作的事情
[01:54:09.266] 我觉得团队协作当然有优势
[01:54:13.066] 就比如说大家在卡
[01:54:16.933] 资源巨量的情况下
[01:54:18.366] 可以并行的去探索
[01:54:19.566] 嗯
[01:54:20.066] 对做研究来说是有优势的
[01:54:21.966] 但是我并不认为它对
[01:54:25.466] 我刚刚说那种场景
[01:54:27.899] 发现一个可能是问题的问题
[01:54:32.366] 然后去深入排查原因去解决它
[01:54:35.366] 我并不认为它对这种模型训练进程
[01:54:38.399] 中遇到的问题 很大团队是优势
[01:54:41.666] 反而很大团队有可能是劣势
[01:54:43.366] 嗯
[01:54:43.699] 嗯
[01:54:44.133] 训这个模型过程中
[01:54:44.899] 你们团队状态是什么样的
[01:54:46.666] 团队状态是
[01:54:49.933] 原来做预训练
[01:54:51.833] 数据的那一群人就去做后训练
[01:54:54.266] 然后 做Infra
[01:54:58.666] 做训练框架
[01:54:59.966] 做推理Infra的人一块来去
[01:55:02.166] 解决训练过程当中的问题
[01:55:04.199] 这是为什么
[01:55:06.399] 这是为什么
[01:55:07.266] 为什么有这个变化
[01:55:08.066] 就是为什么预训练的人要去做后训练
[01:55:10.566] 很多样的原因哈
[01:55:12.199] 首先后训练的一大部分的原因
[01:55:15.466] 是你需要有很好的数据直觉
[01:55:17.933] 这还是蛮重要的
[01:55:19.966] 其次就是
[01:55:24.466] 它是基于个人爱好兴趣产生的
[01:55:28.166] 它不太是基于
[01:55:30.899] 基于你说哦
[01:55:31.733] 我们这里需要人
[01:55:32.566] 你转一下
[01:55:33.766] 不是 大部分是大家自然而然发生的
[01:55:36.133] 但是我确实能够
[01:55:38.600] 预料到哪些人会做这样的一种迁移
[01:55:40.800] 因为有很多能力特征上是很共性的
[01:55:43.333] 就比如说对数据的直觉
[01:55:45.166] 比如说会从模型效果去
[01:55:50.133] 倒推一些算法的设计
[01:55:53.133] 其实做数据好多时候也是在干这个事
[01:55:55.866] 嗯
[01:55:56.100] 嗯所以可能我觉得主要原因是
[01:55:58.933] 我们对人的界定没有那么清晰
[01:56:01.366] 所以大部分人它会
[01:56:03.033] 自然随着训练阶段的变化
[01:56:06.199] 自由的去选择下一个阶段
[01:56:09.133] 更有想象空间的事情
[01:56:12.000] 你们现在是100人吗
[01:56:13.133] 我记得上次聊
[01:56:14.699] 现在已经到100人
[01:56:16.800] 但是这100人是包含
[01:56:22.133] 所有链路上的人
[01:56:23.366] 就所有链路
[01:56:24.133] 比如说数据采集
[01:56:25.766] 数据质量
[01:56:27.300] 让Pre Train的Infra Post Train
[01:56:30.366] 然后包含
[01:56:32.466] 甚至我们的开发
[01:56:34.066] 我们需要有一些开发
[01:56:35.866] 还有包含我们的产品
[01:56:37.233] 包含我们的数据
[01:56:38.733] 还有包含三个方向上的算法工程师
[01:56:41.333] 就是大致你可以发散
[01:56:43.600] 就是语言
[01:56:45.199] 多模态和语音
[01:56:47.600] 然后这里边100个人里边
[01:56:49.899] 实习生的比例是很高的
[01:56:51.533] 然后有部分实习生
[01:56:52.899] 可能是在做一些
[01:56:55.566] 当下不会立马反映到这
[01:56:57.399] 一代模型结构上的事
[01:56:58.899] 模型能力上的事情
[01:57:00.233] 所以其实真正投入到
[01:57:02.066] 一代模型里边去迭代人
[01:57:03.666] 我觉得是很少的
[01:57:04.766] 可能所有链路上加
[01:57:06.166] 起来也就二三十个人
[01:57:07.266] 三四十个人
[01:57:08.133] 对最多也就这么多人
[01:57:09.566] 二三十个人
[01:57:10.266] 二三十个人比较均匀
[01:57:12.566] 这里没有组
[01:57:13.933] 不同的组的划分吗
[01:57:15.466] 没有
[01:57:16.133] 没有组
[01:57:17.100] 没有组
[01:57:17.500] 所以你1对100
[01:57:19.800] 差不多是
[01:57:21.300] 为什么没有组的划分
[01:57:22.466] 比如说为什么不分预训练组
[01:57:23.699] 不分后训练组
[01:57:25.366] 因为很多
[01:57:28.466] 很多人它会对两个方向都感兴趣
[01:57:30.933] 如果你组划分的非常
[01:57:32.633] 的清晰和和固定的话
[01:57:34.533] 那么其实是在扼杀一部分的创造力
[01:57:37.966] 或者说扼杀它未来的成长空间
[01:57:40.899] 第二个就是
[01:57:45.566] 我确实也不认为做后训练的人
[01:57:49.699] 如果说做后训练现在的一个
[01:57:52.166] 很重要的一个范式的变化是
[01:57:54.566] 它需要具备
[01:57:56.466] diversity（多元）这个视野
[01:57:57.733] 很多做后训练人
[01:57:58.766] 它是怼着一个场景去做
[01:58:01.000] 它没有这种多样性的视野
[01:58:03.166] 但是做预训练人
[01:58:04.500] 第一应该关注的事情是多样性
[01:58:07.566] 因为它不能往这个模型
[01:58:08.699] 里边塞一小部分数据
[01:58:10.333] 它要塞多样性更好的数据
[01:58:12.300] 所以其实做预训练的人去
[01:58:14.133] 做后训练有非常大的优势
[01:58:16.366] 就是它会天然更在乎多样性
[01:58:19.300] 然后
[01:58:21.333] 它就是个很好的补充嘛
[01:58:23.266] 它就是个很好的补充
[01:58:24.166] 当然也有人它一直只做后训练
[01:58:25.899] 它就比如说它只研究强化学习
[01:58:27.600] 它所以它一直做后训练
[01:58:28.966] 那或者说叫Mid Train吧
[01:58:31.133] 就anyway
[01:58:31.800] 就是
[01:58:32.533] 就至少我们不要在
[01:58:34.066] 组织结构上去给某些
[01:58:36.933] 按场景来把某些人的这个我认为
[01:58:40.333] 是创造力给它扼杀在这个场景里边
[01:58:43.433] 那就很奇怪
[01:58:45.366] 在我来看
[01:58:46.933] 没有组也就没有leader
[01:58:49.466] 嗯
[01:58:49.666] 有推动实际这个项目往前运作的人
[01:58:54.766] 对
[01:58:56.199] 但是它都是很模糊的
[01:58:57.733] 就比如说可能这个项目要往前走
[01:58:59.899] 比如说我们要训
[01:59:00.766] MiMo V2 Pro的预训练
[01:59:02.466] 然后或者说后训练
[01:59:03.600] 可能有实际往前去推动的人
[01:59:05.933] 但这个人它并不对
[01:59:08.466] 参与这个项目人有绝对的控制权
[01:59:11.233] 就是没有职级对吗
[01:59:12.533] 对你可以这么认为
[01:59:14.133] 但是小米本身是有职级的
[01:59:16.166] 本来我们这个团队的整个的
[01:59:19.066] 组织结构就是完全解耦的
[01:59:22.166] 没有职级
[01:59:22.833] 你觉得对于做AI很重要是吗
[01:59:24.433] 做大模型
[01:59:26.000] 没有职级没有组
[01:59:27.566] 这个对于智能涌现
[01:59:29.333] 本身的意义是什么
[01:59:30.800] 我觉得平权本身是有价值的
[01:59:32.966] 就是平权本身是有利于所有人去
[01:59:37.100] 平等地贡献自自己的创造力和智慧
[01:59:41.100] 我觉得是有价值的
[01:59:42.500] 对
[01:59:44.133] 任何层级
[01:59:46.433] 应该一定程度上都是在规范和约束
[01:59:50.766] 然后规范和约束本身
[01:59:51.899] 我自己认为是压制创造力的
[01:59:55.766] 然后以及有层级过后
[01:59:56.966] 它就默认这个
[01:59:59.699] 层级上的人应该
[02:00:03.366] 有更强的超越所有人的一个智能
[02:00:09.233] 对这个很奇怪
[02:00:11.266] 这个界定非常奇怪
[02:00:13.100] 我觉得不太会存在有
[02:00:16.266] 所以反而更扁平
[02:00:19.300] 然后尤其是对于最重要那个leader的人
[02:00:22.266] 他不要有特别强的这种掌控感
[02:00:26.633] 以及这种觉得没了我就不行
[02:00:30.266] 这种
[02:00:31.266] 我觉得如果有
[02:00:32.100] 一旦有这样的一个想法
[02:00:33.766] 反而不是
[02:00:34.433] 很有利于一个创新团队的发生
[02:00:36.433] 虽然你说没有管理
[02:00:38.066] 但实际上怎么管理呢
[02:00:40.233] 靠热爱驱动管理
[02:00:42.066] 我觉得这个很重要的
[02:00:44.366] 我自己发现是最行之有效的方式
[02:00:47.066] 对
[02:00:49.766] 去选择激发大家的热情
[02:00:51.533] 然后
[02:00:52.300] 让大家围绕着自己愿意信仰的事情
[02:00:54.866] 去自驱做事
[02:00:57.533] 我觉得
[02:00:58.366] 这是我一直比较坚信的
[02:01:00.233] 最有效的管理方式
[02:01:01.433] 你有什么驱动热情的方法
[02:01:03.300] 让大家认识到一个新的事情
[02:01:06.733] 让大家去体验
[02:01:07.933] 其实是驱动他热情非常重要的方式
[02:01:10.066] 比如说OpenClaw
[02:01:10.766] 这是一种体验方式
[02:01:11.766] 你看起来用了一个非常极端
[02:01:13.566] 说哦你不用
[02:01:14.733] 你没有100轮的对话
[02:01:16.366] 你明天就辞职
[02:01:17.733] 这是一个非常极端的方式
[02:01:18.966] 但是你的目的是体验
[02:01:20.133] 是吗对
[02:01:20.966] 我也不会最终去考核
[02:01:22.466] 我第二天也不会去
[02:01:23.466] 考核大家说OK
[02:01:24.466] 你真的有没有用
[02:01:25.633] 因为我觉得那不关键
[02:01:27.933] 然后我
[02:01:28.333] 我只在乎你有没有真的去用这个动作
[02:01:30.566] 是不是真的达到100轮
[02:01:32.266] 那只是一个量词而已
[02:01:34.066] 所以你还有什么
[02:01:35.033] 用热爱驱动大家的方法体验
[02:01:37.300] 其实筛选人的时候也很关键
[02:01:40.033] 就是
[02:01:41.500] 很多人你可以从它过往的经历看出来
[02:01:44.566] 他到底是在围绕着什么样的目标
[02:01:47.699] 在做事情
[02:01:48.566] 对
[02:01:49.633] 就靠热爱驱动做事情的人的特质
[02:01:51.766] 会非常的special（特别）
[02:01:54.966] 对就你跟他聊天过程中
[02:01:56.533] 应该就能感受出来
[02:01:58.066] 有的人
[02:01:58.733] 会围绕很多奇奇怪怪目标做事情
[02:02:01.033] 但为了热爱其中做事情的人
[02:02:03.300] 是非常明显的
[02:02:04.666] 怎么明显
[02:02:06.233] 我没有办法
[02:02:06.899] 就是有很多量化指标
[02:02:08.100] 但是我去跟他聊天我能直接感受到
[02:02:10.433] 就是能sense到
[02:02:11.433] 对
[02:02:11.933] 你们在这个1T的模型的训练有失败吗
[02:02:15.133] 还是一次就成功了
[02:02:17.933] 就是看怎么定义失败
[02:02:22.233] 就比如说你训到loss直接飘了这种
[02:02:26.666] 那
[02:02:27.566] 应该中途还是发生过那么几次的
[02:02:30.166] 几次
[02:02:31.833] 几次我现在都不知道几次了
[02:02:33.433] 反正两三次总是有的
[02:02:35.733] 就loss直接飞了
[02:02:37.533] 但是它训
[02:02:43.133] 比如说训了几百步又回来了
[02:02:47.899] 哦
[02:02:49.100] 那你说这种情况
[02:02:50.066] 你是应该停下来解决
[02:02:51.300] 还是应该继续往前训呢
[02:02:53.533] 解决
[02:02:54.466] 我们认为是应该
[02:02:55.533] 要解决就应该停下来解决这个问题
[02:02:57.833] 对它其实就这样翘上去
[02:03:01.500] 几百步
[02:03:02.233] 然后又这样下来了
[02:03:03.433] 就这我们认为应该停下来解决
[02:03:06.066] 所以就会停下来去解决它
[02:03:07.433] 让它loss更平稳的度过
[02:03:09.533] 一般会停下来几天
[02:03:11.666] 这就不好说了
[02:03:12.833] 就几天也有可能一两周都有可能
[02:03:15.333] 最长的时候有两周
[02:03:17.100] 停两周焦虑吗
[02:03:18.366] 不焦虑
[02:03:18.833] 因为我们又没
[02:03:19.433] 有什么目标
[02:03:20.433] 哎当然了
[02:03:21.133] 你那么多卡你天天做一堆实验
[02:03:23.699] 今天我想这么去排查
[02:03:25.966] 哎感觉是这个原因了
[02:03:26.933] 快改
[02:03:27.566] 改了又跑起来 第二天看又这样子
[02:03:29.333] 或者说晚上
[02:03:30.899] 那反正晚上都睡不好
[02:03:32.566] 然后我经常晚上做梦说为什么
[02:03:35.766] Loss又spike了
[02:03:38.433] 就这种
[02:03:41.033] 其实虽然我们没有明确的时间节点
[02:03:42.966] 但是你还是会崩溃嘛
[02:03:44.333] 所以还是有很多很沮丧的瞬间的
[02:03:48.233] 但是虽然没有明确的节点但是卡
[02:03:50.666] 就是它是有限的对不对
[02:03:52.566] 对你会觉得你可能浪费了算力资源
[02:03:54.699] 在做一些无用的实验
[02:03:56.166] 有这样的自我的
[02:04:02.133] 批判
[02:04:06.199] 所以参数量能决定智力的上限吗
[02:04:12.000] 是越大的模型越好吗
[02:04:13.233] 我现在
[02:04:14.100] 觉得是参数量加上context本身
[02:04:17.600] 就这两个是共同决定的
[02:04:20.633] 但至少
[02:04:21.699] 要达到当代
[02:04:22.666] 大家觉得最强的Agent水平
[02:04:24.566] 我觉得一定要1T以上的参数规模
[02:04:27.199] 才能做到
[02:04:28.966] 才能让它觉得你已经非常接近于
[02:04:32.266] 4.6 Opus这样
[02:04:33.199] 但我不知道它多大
[02:04:34.366] 我只是觉得
[02:04:34.866] 我自己认为至少要1T以上才能做到
[02:04:37.300] 总参1T以上当然更激活的
[02:04:40.166] 更关键的还是激活参数
[02:04:42.699] 但激活参数越大
[02:04:44.866] 比如说你总参都是1T
[02:04:46.166] 你激活参数越大
[02:04:47.033] 就意味着更高的推理成本
[02:04:49.600] 对
[02:04:50.300] 所以它就是一个trade off（权衡）嘛
[02:04:53.699] 为什么从5:1提升到了7:1
[02:04:56.399] 就是混合注意力机制
[02:04:58.366] 我觉得
[02:04:58.699] 我们追求一个更极致的一个稀疏比
[02:05:01.800] 就是Full跟Sparse
[02:05:03.333] Full跟Sliding Window的一个稀疏比
[02:05:06.033] 最主要一个原因
[02:05:06.800] 还是
[02:05:07.966] 我们希望在更大的架构里边儿
[02:05:10.533] 去做更高效的long context
